"ID","Purchase","T.last","T.active","Loyalty","Service Failure","Total Profit","CL.spent","FW.spent","CF.spent","HW.spent","EL.spent","FR.spent","TO.spent","BS.spent","TG.spent","Socio.Economic","churn"
"247247","5","23.285714285714","26.428571428571","1","0","316","0","23","13","243","55","0","687","0","0","9","0"
"197075","1","0","29.571428571429","1","0","71","0","0","46","19","20","0","86","44","7","7","1"
"152207","6","17","29","1","0","122","0","14","0","122","15","0","243","0","0","9","1"
"137727","2","2","27","0","0","109","0","0","20","83","34","0","203","0","10","9","1"
"116477","2","8.2857142857143","25.285714285714","0","0","204","0","0","5","82","46","0","419","60","85","8","1"
"30664","4","21.428571428571","28.571428571429","1","0","170","0","9","0","118","183","0","217","0","0","5","0"
"70275","1","0","22.142857142857","1","0","152","0","0","0","48","52","0","346","0","88","9","1"
"22471","2","27.142857142857","27.857142857143","1","0","174","0","11","47","118","70","0","276","0","49","4","0"
"215145","3","13","27.571428571429","0","0","245","0","16","23","193","67","0","345","0","269","10","1"
"51529","5","11","28.285714285714","0","0","156","0","3","27","104","110","0","193","0","91","9","1"
"127745","6","23","29.571428571429","0","1","244","0","16","81","161","66","1","392","0","100","4","0"
"207711","1","0","22","1","0","75","0","7","2","61","18","0","142","0","22","6","1"
"69210","23","29.142857142857","29.714285714286","1","0","871","0","3","81","989","0","0","1746","0","0","3","0"
"177495","10","14.428571428571","30","0","0","525","0","18","71","221","336","0","782","22","273","9","0"
"191770","5","28.142857142857","29.285714285714","1","0","280","0","14","0","119","0","0","709","74","0","9","0"
"221072","7","7","20.571428571429","1","1","480","0","15","54","287","220","3","897","0","99","5","0"
"166518","5","11","18.571428571429","1","0","422","0","48","26","332","173","0","640","0","238","8","1"
"131347","11","28.714285714286","30","0","0","680","0","30","326","390","370","0","796","0","368","7","0"
"56816","18","23.285714285714","29.428571428571","0","1","504","0","43","226","318","354","0","497","0","209","3","0"
"170851","2","2","26.571428571429","1","0","125","7","4","0","97","17","0","235","41","0","7","1"
"155136","10","27.285714285714","29.571428571429","1","0","708","0","74","4","276","38","14","1874","19","41","7","0"
"89735","1","0","25.428571428571","1","0","45","0","0","36","20","2","0","79","0","4","2","1"
"88131","5","24","29.142857142857","0","0","240","0","7","0","114","0","62","580","0","0","2","1"
"262423","7","28.857142857143","30.142857142857","1","0","862","10","93","51","496","432","40","1391","6","398","7","0"
"185600","4","23","27.428571428571","0","0","199","0","24","13","41","168","0","311","0","133","8","0"
"85035","15","20.571428571429","22.285714285714","1","0","803","0","35","37","729","376","11","1276","0","155","10","0"
"63707","17","22.857142857143","29.285714285714","0","0","1815","0","208","161","942","353","11","4059","0","268","3","0"
"137295","3","22.428571428571","29","0","0","358","0","9","17","284","84","0","739","0","43","6","0"
"127100","3","5.8571428571429","25.428571428571","1","0","86","0","2","15","59","42","0","132","0","41","5","0"
"208789","2","25.285714285714","27","1","0","302","34","0","0","143","0","0","816","0","0","8","0"
"120434","1","0","25.571428571429","0","0","68","0","13","0","19","0","0","193","0","0","2","1"
"64244","1","0","20.571428571429","0","0","27","0","0","3","31","5","0","41","0","9","8","1"
"98559","11","29.142857142857","29.571428571429","1","0","796","0","77","185","557","279","0","1194","105","221","4","0"
"239580","2","22.142857142857","28.571428571429","0","0","73","0","0","0","32","0","0","211","0","0","10","0"
"7073","10","26.285714285714","30.285714285714","0","1","242","0","15","88","106","129","3","349","9","106","10","1"
"132989","2","9","26","0","1","75","0","5","3","59","19","5","87","46","14","9","0"
"77991","1","0","19.142857142857","0","0","36","0","0","0","0","0","0","115","0","12","8","1"
"54171","8","14.857142857143","28.571428571429","0","0","365","0","0","0","282","121","0","483","0","548","8","1"
"113576","42","29.285714285714","29.571428571429","0","0","6139","100","174","52","1171","1147","151","7978","7351","2308","10","0"
"33550","23","29","29.714285714286","1","0","1490","0","154","10","800","697","17","2860","0","449","10","0"
"93591","24","19.571428571429","19.714285714286","0","1","705","0","46","108","281","287","0","1140","49","637","10","0"
"123461","25","28.857142857143","29.285714285714","1","1","1731","0","62","178","1307","843","9","2612","43","818","6","0"
"247807","4","3","20.142857142857","0","0","191","0","22","20","133","55","0","351","0","58","5","1"
"195088","2","2","22.142857142857","0","0","66","0","0","3","43","0","0","153","0","34","9","1"
"22584","7","16.571428571429","28.714285714286","0","0","496","0","30","18","431","32","3","1085","0","19","4","0"
"82735","1","0","21.285714285714","0","0","36","0","0","0","2","0","0","117","0","0","5","1"
"16797","35","28.857142857143","29.571428571429","0","0","1487","0","49","28","612","643","177","2235","639","500","2","0"
"191154","6","19.285714285714","22.428571428571","1","0","473","0","24","20","385","92","36","834","46","128","4","0"
"184263","1","0","30.285714285714","0","0","106","0","0","3","9","0","0","341","0","0","9","1"
"26039","4","25","27.714285714286","1","1","410","0","34","88","265","117","55","517","142","93","10","0"
"168050","2","23","30","0","0","164","0","25","35","117","72","0","173","85","0","9","1"
"84020","15","28","29","1","0","1537","0","144","406","1143","420","21","2597","0","272","4","0"
"30875","9","26","28.142857142857","1","1","538","0","5","81","337","306","0","929","0","81","7","0"
"156251","7","22.714285714286","30.285714285714","1","1","272","0","7","45","96","31","0","647","0","112","9","0"
"239310","18","29.714285714286","30","0","0","1197","0","139","49","827","304","7","2444","0","165","7","0"
"16400","3","6.7142857142857","30.285714285714","0","0","319","0","30","50","183","155","0","467","0","237","7","1"
"56654","4","20.857142857143","21.285714285714","1","2","241","0","19","68","104","143","0","362","25","62","7","0"
"32069","7","9.8571428571429","29.428571428571","1","2","488","0","78","116","213","304","5","765","4","76","6","1"
"11457","14","21","21.571428571429","1","0","464","0","41","0","387","442","17","486","56","0","10","0"
"46018","12","25.571428571429","27.428571428571","0","0","743","0","9","152","333","117","19","1648","0","216","10","0"
"58142","11","24","28.714285714286","1","0","588","0","28","37","508","0","2","1286","0","102","9","0"
"178484","3","12","23.428571428571","1","0","143","0","3","0","36","0","12","417","0","0","5","0"
"223707","22","27","29.714285714286","1","4","683","0","59","23","734","3","0","1376","0","39","6","0"
"30344","5","22.571428571429","28","0","0","244","0","0","130","73","144","5","320","0","157","9","0"
"205088","9","26.285714285714","28.714285714286","1","0","633","0","31","55","435","326","0","974","0","357","9","0"
"176734","7","22.714285714286","29.428571428571","0","0","531","0","11","35","247","140","10","1274","0","0","7","0"
"145034","1","0","19.571428571429","0","0","42","0","3","2","63","24","0","32","0","12","8","1"
"115239","2","5.5714285714286","29.714285714286","1","0","136","0","11","16","62","47","6","201","39","87","9","1"
"119828","4","14.857142857143","28.285714285714","0","0","512","0","42","36","282","280","0","894","0","183","8","1"
"124911","28","28.857142857143","29.428571428571","1","2","931","0","196","278","655","33","0","1774","0","92","5","0"
"246804","6","29.714285714286","30","1","0","668","0","29","0","378","20","2","1747","0","12","9","0"
"55331","1","0","25.714285714286","0","0","53","0","4","0","43","2","0","103","0","36","1","1"
"235681","26","30","30.142857142857","0","0","1854","0","327","455","932","843","2","2870","0","810","8","0"
"43658","1","0","22.285714285714","1","0","72","0","0","0","26","24","0","129","49","0","5","1"
"34798","4","7.8571428571429","22.714285714286","1","0","265","0","41","0","126","89","0","593","0","15","3","0"
"76583","1","0","25.571428571429","0","0","37","0","0","0","2","2","0","119","0","0","10","1"
"115094","9","26.571428571429","28","0","1","447","0","121","0","336","171","3","768","0","52","8","0"
"245465","1","0","20.714285714286","0","0","54","0","0","16","49","41","0","48","0","18","7","1"
"195658","5","7.8571428571429","22.571428571429","0","0","150","0","22","36","98","59","0","258","0","0","10","1"
"260074","1","0","20.571428571429","1","0","48","0","16","0","64","26","0","44","0","0","10","0"
"223872","2","0.57142857142857","27.285714285714","0","0","72","0","4","4","31","50","0","137","0","0","6","0"
"65045","13","20.285714285714","29.571428571429","1","0","710","0","0","73","589","296","0","1031","79","352","10","0"
"46303","5","8.4285714285714","20.142857142857","1","2","80","0","3","0","51","58","0","85","0","107","9","0"
"187606","3","3.8571428571429","30.142857142857","0","0","227","0","5","6","110","26","0","520","0","140","1","0"
"160223","25","26.571428571429","27","0","0","2224","26","272","149","1605","489","390","3757","0","568","8","0"
"67157","2","5","21","0","0","82","0","13","0","67","45","0","123","0","20","10","0"
"177092","13","28","29.714285714286","1","1","681","0","12","161","484","294","3","1143","0","106","8","0"
"36910","4","14.285714285714","20.571428571429","1","0","212","0","38","51","154","8","1","357","0","132","8","0"
"127624","1","0","22.714285714286","0","0","14","0","0","0","9","0","0","32","0","12","5","1"
"245868","1","0","20","0","0","16","0","2","0","11","0","0","40","0","0","8","1"
"253369","17","28","30.285714285714","0","2","505","0","35","39","538","34","1","863","0","223","8","0"
"99888","7","21","21.285714285714","1","1","271","0","5","37","194","146","0","474","0","0","3","0"
"246190","3","4","23.142857142857","0","0","331","0","12","76","156","91","0","668","0","108","9","1"
"49025","6","27.428571428571","28.571428571429","0","0","662","0","108","25","538","213","70","1077","0","106","7","0"
"100505","1","0","25.285714285714","1","0","51","0","2","0","23","11","0","101","0","56","10","1"
"145955","1","0","20.142857142857","1","0","28","0","0","0","18","0","0","76","0","0","6","1"
"145279","1","0","28.142857142857","0","0","33","0","0","1","10","4","0","83","0","17","10","1"
"226070","5","10","19.285714285714","1","0","319","0","24","22","284","140","0","463","0","151","6","0"
"174224","2","0.85714285714286","19.571428571429","1","0","122","0","9","0","69","54","0","113","95","81","10","1"
"26067","1","0","30.142857142857","1","0","52","0","1","0","55","42","0","54","0","15","4","0"
"49580","1","0","21.714285714286","1","0","47","0","2","4","5","0","0","145","0","0","10","0"
"234063","3","4.7142857142857","23.142857142857","0","0","142","0","37","24","39","67","0","225","0","109","3","1"
"216194","1","0","19","0","0","35","0","4","0","13","0","0","97","0","0","9","0"
"75574","18","28.428571428571","30.285714285714","0","2","890","0","63","122","513","432","16","1460","0","407","1","0"
"261241","15","23.857142857143","24","0","0","497","0","24","176","449","237","18","543","0","175","3","0"
"180860","17","29.285714285714","29.571428571429","1","0","999","0","34","0","1080","0","0","2141","0","0","8","0"
"142348","2","0.85714285714286","27.428571428571","1","1","110","0","2","1","57","0","0","291","0","19","1","1"
"84042","5","10.142857142857","29.142857142857","0","0","85","0","10","5","71","6","0","183","0","0","5","1"
"22144","1","0","18.714285714286","1","0","146","0","0","0","0","0","0","489","0","0","10","0"
"152329","4","24.714285714286","27.285714285714","0","0","146","0","6","0","78","105","25","237","0","0","8","0"
"150954","19","26","29.714285714286","1","1","998","0","148","0","1630","156","9","1159","0","140","1","0"
"252483","4","5.1428571428571","20.571428571429","1","0","159","0","21","0","95","42","0","323","0","66","8","1"
"101331","3","5.2857142857143","19.285714285714","1","0","233","0","26","57","109","95","0","375","0","144","5","1"
"112513","30","29","29.428571428571","0","0","2073","0","133","42","675","776","69","4735","0","477","10","0"
"219852","5","7","29.714285714286","0","0","192","0","20","52","125","144","0","193","26","58","10","1"
"41336","2","1.1428571428571","28.714285714286","0","0","72","0","12","41","35","0","0","124","0","32","9","1"
"171555","1","0","19","0","0","36","2","0","3","30","0","0","73","0","13","5","1"
"141945","13","25","28.571428571429","0","0","827","0","30","160","386","708","0","996","0","555","7","0"
"27435","1","0","24.142857142857","0","0","122","0","0","0","16","12","0","33","311","0","8","1"
"49162","1","0","23.428571428571","0","0","64","0","0","0","67","0","0","114","0","49","8","1"
"163935","2","26","29.571428571429","1","0","256","0","29","43","151","121","0","451","0","29","7","0"
"115038","2","1.8571428571429","21.428571428571","0","0","148","0","7","0","114","40","10","216","39","81","6","1"
"110231","4","16.285714285714","25.428571428571","1","0","168","0","0","43","94","180","22","123","0","79","7","1"
"142162","7","7","30.142857142857","0","1","419","0","25","0","493","17","0","824","0","0","2","1"
"66532","2","0.71428571428571","27.714285714286","0","0","143","0","9","23","117","50","0","240","0","31","8","1"
"118172","21","29","29.714285714286","1","1","704","0","28","14","423","331","8","1306","0","269","8","0"
